contact_id,session_id,event_type,page_name,application_channel,business_unit,time_on_page_seconds,scroll_depth_pct,is_bounce,event_timestamp
CONT-2DD2693C,SESS-FF78F098,form_submit,/products,Web,Financial Services,81,86.6,0,2026-04-01T00:45:57
CONT-32FD9E47,SESS-CC26B537,chat_open,/home,Kiosk,Technology,16,68.1,0,2026-03-11T07:09:32
CONT-892CC024,SESS-B93B4018,search,/home,Partner API,Retail,50,36.2,0,2026-03-27T07:02:09
CONT-E8046C22,SESS-697546FD,chat_open,/billing,Kiosk,Travel,62,1.1,0,2026-03-18T21:49:41
CONT-39CC14A9,SESS-46C925AB,chat_close,/contact,Web,Technology,130,23.4,0,2026-03-19T14:34:35
CONT-55523DCD,SESS-4AF6AC32,button_click,/checkout,Mobile App,Retail,4,24.9,0,2026-03-25T15:05:52
CONT-3A599437,SESS-E3C21EEA,search,/billing,IVR,Financial Services,155,1.9,0,2026-04-02T08:39:50
CONT-E73836AD,SESS-D312763A,search,/faq,Mobile App,Financial Services,56,97.7,0,2026-04-05T18:27:41
CONT-718DF8AB,SESS-31C8A574,search,/contact,Partner API,Technology,40,5.0,0,2026-03-24T21:28:04
CONT-BAA0FB15,SESS-7F1D61F7,form_submit,/account,Mobile App,Technology,24,70.7,0,2026-03-12T09:04:16
CONT-7C3C969B,SESS-731CDC00,button_click,/home,IVR,Financial Services,75,32.7,0,2026-03-27T13:35:44
CONT-B26F889E,SESS-48B231E7,chat_open,/billing,Mobile App,Retail,31,37.4,0,2026-03-22T12:08:03
CONT-C7FA579B,SESS-2B8B0F74,chat_open,/settings,Web,Technology,28,82.9,0,2026-03-31T09:13:44
CONT-A2E5EB7A,SESS-624AB767,page_view,/support,Web,Healthcare,68,56.1,0,2026-03-10T23:41:27
CONT-18C2D91E,SESS-4B40F407,form_submit,/billing,Partner API,Retail,51,52.3,0,2026-03-08T07:24:22
CONT-597060FA,SESS-A7CF3C1E,page_view,/checkout,Partner API,Technology,50,30.9,0,2026-03-16T00:07:13
CONT-F8790A91,SESS-D66D536B,page_view,/settings,Mobile App,Technology,26,7.7,0,2026-03-16T09:01:24
CONT-2B7E1071,SESS-F8EB65C4,chat_close,/checkout,Mobile App,Travel,26,65.6,0,2026-04-02T04:42:37
CONT-9DD353F4,SESS-AAECA5EA,chat_open,/support,Mobile App,Financial Services,8,95.0,0,2026-03-12T23:14:56
CONT-6C11456F,SESS-AB9B9A39,chat_open,/contact,Mobile App,Retail,5,46.9,0,2026-03-29T08:27:18
CONT-FE8F145C,SESS-142261A0,search,/products,Partner API,Technology,58,8.3,0,2026-04-02T00:19:13
CONT-202C9190,SESS-DCE9CA93,chat_open,/billing,Web,Retail,28,58.8,0,2026-03-08T16:47:52
CONT-2456564F,SESS-0E8896E9,chat_open,/faq,Partner API,Retail,131,42.8,0,2026-04-03T04:56:52
CONT-4EACA790,SESS-EBE70881,form_submit,/account,Partner API,Technology,5,92.2,0,2026-03-11T12:29:11
CONT-CF493893,SESS-CC692278,chat_open,/products,Partner API,Healthcare,36,49.8,0,2026-03-17T06:16:42
CONT-A0E240E5,SESS-B812D00F,chat_close,/orders,Mobile App,Travel,25,23.4,0,2026-03-24T15:11:37
CONT-B9BE8D2A,SESS-4F26DF10,page_view,/support,Web,Financial Services,46,60.9,0,2026-03-18T19:55:47
CONT-1A992A0D,SESS-270DD892,search,/orders,Mobile App,Healthcare,59,90.5,0,2026-03-14T13:08:48
CONT-521DE8B0,SESS-8D884304,chat_close,/orders,Web,Travel,137,73.3,0,2026-03-28T07:22:51
CONT-0EE26ED1,SESS-6C3A807F,chat_open,/settings,Web,Healthcare,32,4.0,0,2026-03-29T07:59:09
CONT-521DE8B0,SESS-AA1859EC,chat_close,/faq,Kiosk,Financial Services,16,61.8,0,2026-03-28T08:50:28
CONT-F02FBC5E,SESS-904F2E87,form_submit,/support,Partner API,Travel,16,40.7,0,2026-03-09T01:18:17
CONT-C40B0EDA,SESS-46441AC7,search,/faq,Mobile App,Retail,26,40.6,0,2026-03-16T22:29:04
CONT-D473F8FC,SESS-630FCCAE,chat_open,/home,Mobile App,Travel,51,8.0,0,2026-03-28T08:58:40
CONT-8AB8E81B,SESS-E684EF4F,page_view,/settings,Web,Financial Services,54,90.5,0,2026-03-25T08:32:59
CONT-F07ED8EB,SESS-431485C6,button_click,/billing,Mobile App,Financial Services,86,45.3,0,2026-04-01T00:12:17
CONT-954E3D08,SESS-62D04CB4,page_view,/billing,Mobile App,Healthcare,18,67.5,0,2026-03-10T15:54:16
CONT-BB74186E,SESS-053DBDEA,button_click,/support,Web,Travel,31,88.4,0,2026-03-17T06:49:04
CONT-91C06C34,SESS-642D0420,page_view,/account,Kiosk,Retail,20,31.5,0,2026-03-18T23:39:46
CONT-202C9190,SESS-E0088871,page_view,/products,Web,Healthcare,15,25.7,0,2026-03-14T13:23:20
CONT-D3F0C5F5,SESS-DB5EA417,form_submit,/faq,Web,Healthcare,29,8.9,0,2026-03-31T16:39:40
CONT-791FBB14,SESS-58974249,search,/home,Mobile App,Travel,23,55.8,0,2026-03-24T12:00:14
CONT-978E6AF0,SESS-F1BE81F6,button_click,/faq,IVR,Retail,83,36.7,0,2026-03-20T15:46:23
CONT-70789511,SESS-BA9BA1DB,chat_open,/account,Partner API,Travel,11,5.8,0,2026-04-02T17:18:01
CONT-ED1D6101,SESS-CF246563,form_submit,/products,Partner API,Travel,48,47.4,0,2026-03-13T07:59:45
CONT-B32AFB0E,SESS-819F2538,search,/account,IVR,Healthcare,33,89.3,0,2026-03-20T20:02:39
CONT-E50DF286,SESS-FE34061F,chat_close,/products,Kiosk,Travel,11,70.9,0,2026-03-08T20:36:31
CONT-18C2D91E,SESS-0B40394B,button_click,/settings,Partner API,Healthcare,133,15.2,0,2026-04-01T15:00:51
CONT-89B23AF0,SESS-8D92CC5D,search,/faq,Kiosk,Travel,120,26.5,0,2026-03-22T05:42:29
CONT-85824369,SESS-54FF1D95,chat_close,/billing,Mobile App,Travel,16,38.8,0,2026-03-13T11:06:48
CONT-38743AAD,SESS-35D0DEC3,button_click,/faq,IVR,Financial Services,30,70.9,0,2026-03-27T09:47:31
CONT-5C936B58,SESS-F3EFE953,page_view,/home,Web,Retail,27,70.4,0,2026-04-02T06:58:33
CONT-C36A3F8E,SESS-530BC925,search,/settings,Web,Financial Services,7,99.2,0,2026-03-20T05:51:01
CONT-32885397,SESS-93C595F7,search,/products,IVR,Healthcare,5,34.0,0,2026-03-24T01:23:48
CONT-8050A854,SESS-010AD3D0,page_view,/support,Web,Retail,17,42.9,0,2026-04-03T12:30:00
CONT-A8295EA2,SESS-13B5C228,page_view,/contact,Kiosk,Travel,14,70.8,0,2026-03-26T03:19:58
CONT-977C1311,SESS-5DBB3D85,button_click,/account,IVR,Technology,53,84.5,0,2026-03-17T03:22:49
CONT-221FC9DD,SESS-7E8D0B66,chat_open,/account,IVR,Healthcare,23,15.8,0,2026-03-26T05:06:22
CONT-4C573B36,SESS-5AC53C93,page_view,/home,Mobile App,Retail,32,53.2,0,2026-03-09T03:49:59
CONT-717E0439,SESS-D47EC816,page_view,/account,Web,Healthcare,53,77.9,0,2026-03-18T00:23:09
CONT-3E75E0F5,SESS-832B4DB1,chat_open,/products,Web,Financial Services,28,8.8,0,2026-03-25T19:04:01
CONT-677C7767,SESS-58313443,chat_open,/contact,Web,Retail,137,42.9,0,2026-03-18T10:55:17
CONT-A2BEDC5C,SESS-98EB35DC,button_click,/account,Mobile App,Financial Services,99,90.2,0,2026-03-11T17:02:32
CONT-B8CA1315,SESS-B71B86A8,button_click,/settings,Partner API,Healthcare,109,84.3,0,2026-03-12T07:10:41
CONT-FF72FE5C,SESS-DD9DA582,form_submit,/billing,IVR,Technology,14,75.6,0,2026-03-08T19:45:38
CONT-8B7A8EE6,SESS-C86481AB,button_click,/account,Mobile App,Travel,42,42.8,0,2026-03-10T08:14:19
CONT-4EACA790,SESS-DC8D10AF,page_view,/contact,Web,Financial Services,11,73.5,0,2026-03-21T14:36:19
CONT-B2D493D8,SESS-DAF08D6C,chat_close,/home,Mobile App,Travel,18,24.5,0,2026-03-15T19:28:16
CONT-D007829E,SESS-9C1771AF,chat_close,/contact,Web,Technology,111,58.2,0,2026-03-22T11:40:33
CONT-6666074B,SESS-40AF448A,form_submit,/faq,Partner API,Financial Services,57,83.7,0,2026-03-19T03:41:04
CONT-CAF05ED3,SESS-A62EC938,chat_close,/home,IVR,Healthcare,20,47.2,0,2026-03-25T07:16:43
CONT-C93F67C2,SESS-AF4DBBBF,form_submit,/faq,Web,Technology,135,72.3,0,2026-03-23T04:50:07
CONT-2B9B5230,SESS-281967D9,page_view,/contact,Web,Healthcare,56,39.3,0,2026-03-29T08:47:58
CONT-C73A492D,SESS-57F973E4,form_submit,/contact,IVR,Travel,85,63.5,0,2026-03-25T00:18:49
CONT-F965BA7B,SESS-872A398F,page_view,/contact,Mobile App,Travel,16,63.8,0,2026-03-15T12:25:37
CONT-3C8E605F,SESS-DD094267,button_click,/account,Partner API,Technology,54,89.1,0,2026-04-02T13:09:30
CONT-CA7EA08B,SESS-1708955F,search,/home,Mobile App,Healthcare,107,7.1,0,2026-04-04T06:19:00
CONT-DE0152C3,SESS-B1F80D97,chat_close,/billing,IVR,Healthcare,67,54.2,0,2026-04-04T11:18:20
CONT-CB8A1405,SESS-C7EFEF92,chat_close,/settings,Kiosk,Travel,79,31.2,0,2026-03-27T19:58:29
CONT-DF621541,SESS-6DF09566,chat_open,/support,Kiosk,Healthcare,101,15.7,0,2026-03-27T22:08:05
CONT-AF6CDA6F,SESS-9879A4AE,page_view,/faq,Web,Retail,11,18.8,0,2026-03-29T09:43:54
CONT-A3165379,SESS-D24CE205,chat_open,/checkout,Kiosk,Travel,52,23.8,0,2026-03-21T03:22:18
CONT-2FC809F0,SESS-8654AA26,page_view,/orders,Mobile App,Travel,84,54.7,0,2026-03-19T08:34:50
CONT-E520E76E,SESS-283171E8,chat_close,/contact,Kiosk,Financial Services,53,87.7,0,2026-03-25T23:42:33
CONT-F10A2B29,SESS-351113DE,chat_open,/contact,Kiosk,Healthcare,112,47.9,0,2026-03-15T08:53:27
CONT-B5906801,SESS-B18FDC5B,chat_open,/faq,Partner API,Healthcare,28,4.3,0,2026-03-10T08:54:26
CONT-A0E240E5,SESS-2F9C0F45,button_click,/account,Web,Healthcare,86,22.9,0,2026-03-10T13:05:41
CONT-6DC6A2B5,SESS-422B895F,search,/faq,IVR,Financial Services,18,73.3,0,2026-03-20T02:54:01
CONT-2F5D0924,SESS-A1FD5C92,search,/home,Web,Technology,50,31.8,0,2026-04-02T16:22:42
CONT-B3D85364,SESS-101A1FE1,search,/orders,Partner API,Technology,132,55.7,0,2026-03-23T07:20:40
CONT-350DF508,SESS-22CD61D7,search,/billing,Web,Technology,58,33.7,0,2026-03-14T04:04:03
CONT-6A7DFE5C,SESS-3E77B5D7,search,/billing,Kiosk,Technology,8,60.7,0,2026-03-29T01:18:40
CONT-9C1697C8,SESS-1AE1F916,search,/billing,Mobile App,Retail,81,70.8,0,2026-03-27T03:59:27
CONT-B13DD92A,SESS-A915575F,chat_close,/contact,Mobile App,Travel,15,24.6,0,2026-03-07T22:29:08
CONT-86743A6D,SESS-B25D8155,page_view,/checkout,IVR,Retail,25,68.2,0,2026-03-08T12:03:17
CONT-B26F889E,SESS-EC03BFA6,chat_close,/checkout,Kiosk,Financial Services,195,82.8,0,2026-03-22T14:37:44
CONT-7977D5B1,SESS-66A39594,form_submit,/checkout,Partner API,Financial Services,71,65.1,0,2026-03-28T05:56:58
CONT-37CB13EC,SESS-8CBD299E,form_submit,/products,Kiosk,Travel,160,62.4,0,2026-04-05T14:15:52
CONT-90764E98,SESS-EBF789FC,form_submit,/faq,Mobile App,Technology,38,70.5,0,2026-03-09T18:08:37
CONT-4EE03A4B,SESS-E0DE7882,chat_open,/faq,Web,Travel,61,61.1,0,2026-04-05T02:51:43
CONT-B9BA6206,SESS-E464C896,chat_open,/home,Web,Healthcare,104,17.0,0,2026-03-08T20:09:25
CONT-D96F912D,SESS-8F257C17,chat_open,/billing,IVR,Retail,59,32.3,0,2026-03-19T23:59:44
CONT-67DA0EAB,SESS-128B9FFF,chat_open,/billing,Web,Technology,17,26.9,0,2026-03-22T17:55:12
CONT-D5F7EC48,SESS-760DBF9C,page_view,/orders,Kiosk,Healthcare,52,59.8,0,2026-04-05T02:38:51
CONT-221FC9DD,SESS-582316AC,chat_open,/billing,Kiosk,Financial Services,93,73.0,0,2026-03-26T13:15:00
CONT-0B461551,SESS-F1B62328,chat_close,/support,IVR,Financial Services,58,95.9,0,2026-03-12T18:23:25
CONT-613D2C1B,SESS-B5521A36,search,/faq,Mobile App,Technology,13,78.8,0,2026-03-21T02:44:08
CONT-9D93A826,SESS-F9B29127,form_submit,/home,Partner API,Retail,35,3.9,0,2026-03-07T04:32:17
CONT-E1A08804,SESS-5BD5B3AC,button_click,/account,Partner API,Financial Services,16,96.8,0,2026-03-15T17:15:47
CONT-A03C58BE,SESS-23298C5C,search,/billing,Kiosk,Travel,135,45.4,0,2026-03-10T13:03:55
CONT-CFF51542,SESS-77F982BD,page_view,/orders,Mobile App,Healthcare,15,62.5,0,2026-03-31T00:17:06
CONT-6DB8BD3F,SESS-F1AE084E,chat_close,/contact,Kiosk,Retail,100,59.6,0,2026-04-01T13:00:55
CONT-0FD1F3BD,SESS-323ED395,chat_close,/faq,Kiosk,Technology,280,63.7,0,2026-03-07T08:25:58
CONT-7D2E8F16,SESS-E70C4B45,chat_close,/billing,Partner API,Technology,211,84.9,0,2026-03-10T10:52:33
CONT-0565539E,SESS-9F308EB2,button_click,/contact,IVR,Retail,24,51.8,0,2026-03-30T13:37:08
CONT-AFE53951,SESS-670C5819,search,/account,IVR,Retail,26,83.4,0,2026-03-14T14:42:09
CONT-0D52AB9E,SESS-72CAE08B,search,/support,Partner API,Travel,24,33.3,0,2026-03-10T10:36:51
CONT-C9E5A69A,SESS-DEA819A7,chat_close,/billing,Mobile App,Healthcare,25,96.4,0,2026-03-24T23:24:29
CONT-811831CF,SESS-46B0E325,chat_open,/support,Mobile App,Retail,7,8.6,0,2026-03-26T14:43:28
CONT-4EACA790,SESS-70A01EF1,search,/checkout,IVR,Healthcare,8,28.6,0,2026-03-29T06:32:57
CONT-1EFC3505,SESS-E4964602,button_click,/support,Web,Financial Services,25,10.7,0,2026-03-16T22:02:33
CONT-FFBEDFA1,SESS-45502957,chat_close,/home,Mobile App,Technology,37,8.7,0,2026-03-14T03:39:13
CONT-F73BB203,SESS-D205C6B1,form_submit,/checkout,Partner API,Healthcare,11,91.8,0,2026-03-21T13:35:22
CONT-BE933834,SESS-246D79BB,form_submit,/account,Mobile App,Travel,8,18.8,0,2026-03-11T12:45:33
CONT-888F6ABC,SESS-476F1894,page_view,/orders,IVR,Financial Services,12,2.8,0,2026-03-24T15:34:34
CONT-0E692EB2,SESS-F7A99F5D,chat_close,/products,Kiosk,Technology,10,99.5,0,2026-04-04T16:27:31
CONT-71068E2F,SESS-33A8388F,form_submit,/orders,Mobile App,Technology,62,1.8,0,2026-04-05T12:01:04
CONT-C010BB26,SESS-C791D5C9,search,/contact,Web,Healthcare,8,31.1,0,2026-03-22T12:34:29
CONT-45FEA461,SESS-31D0D81C,chat_close,/faq,Partner API,Technology,42,7.0,0,2026-03-31T01:01:02
CONT-9583AC5A,SESS-221C4B2A,chat_open,/products,IVR,Financial Services,44,78.1,0,2026-03-23T07:18:49
CONT-F7316E8B,SESS-5455A90A,button_click,/faq,Web,Financial Services,123,86.5,0,2026-03-31T01:35:21
CONT-32885397,SESS-0CD56307,button_click,/account,Web,Retail,63,67.6,0,2026-03-24T02:12:38
CONT-25E89AC9,SESS-5C9146D7,search,/checkout,IVR,Technology,53,49.1,0,2026-03-31T06:24:49
CONT-967177A0,SESS-21E91A88,search,/billing,Mobile App,Healthcare,18,77.3,0,2026-03-10T14:34:02
CONT-365FD58C,SESS-38993BF6,form_submit,/checkout,Partner API,Retail,24,35.0,0,2026-03-22T02:03:14
CONT-1D52F5EC,SESS-E3439FBC,search,/contact,Web,Financial Services,42,91.9,0,2026-03-27T11:54:30
CONT-646FC26D,SESS-01A92B38,form_submit,/orders,Web,Financial Services,22,82.8,0,2026-04-03T06:37:11
CONT-AA0EFEA4,SESS-7217E2C4,chat_close,/checkout,Web,Travel,42,29.2,0,2026-03-13T20:18:15
CONT-E594B83F,SESS-7D136F0D,page_view,/settings,Kiosk,Technology,80,53.5,0,2026-03-23T12:57:49
CONT-29035CFB,SESS-79F1CB8A,chat_open,/settings,Kiosk,Technology,22,16.9,0,2026-03-18T21:03:23
CONT-4D70DC10,SESS-61BC14BC,page_view,/support,Web,Healthcare,35,46.6,0,2026-03-18T21:07:45
CONT-580D2B71,SESS-D336891F,form_submit,/account,IVR,Technology,2,64.6,0,2026-03-12T23:02:42
CONT-8C9FD144,SESS-000EE7B5,button_click,/contact,Mobile App,Financial Services,69,24.1,0,2026-03-08T01:03:12
CONT-7C6C8B84,SESS-337BC2B6,button_click,/products,Kiosk,Healthcare,284,19.6,0,2026-03-26T10:25:21
CONT-A85B6F34,SESS-8A4349A6,button_click,/home,IVR,Financial Services,88,75.4,0,2026-03-25T03:18:50
CONT-BC7CF6A4,SESS-681E5EC5,page_view,/checkout,IVR,Retail,16,70.6,0,2026-03-12T02:31:28
CONT-69C669DE,SESS-7F8D0680,page_view,/settings,IVR,Financial Services,57,71.0,0,2026-03-30T15:20:56
CONT-50504E6B,SESS-2AC41821,form_submit,/products,Mobile App,Technology,66,94.2,0,2026-04-03T12:41:49
CONT-1FE07571,SESS-72C73F39,chat_close,/checkout,IVR,Travel,27,7.1,0,2026-03-12T03:43:09
CONT-B5C3BAFF,SESS-925FFD33,search,/account,Partner API,Retail,84,11.8,0,2026-03-20T07:51:56
CONT-1DFA5460,SESS-074D7327,chat_close,/support,Mobile App,Financial Services,64,37.5,0,2026-03-16T21:12:54
CONT-530AED74,SESS-0D070514,page_view,/home,Mobile App,Healthcare,83,96.9,0,2026-03-22T14:52:06
CONT-25E89AC9,SESS-47F6DEBA,button_click,/settings,Web,Financial Services,5,97.0,0,2026-03-26T02:49:30
CONT-1E6A3184,SESS-41715947,search,/products,Web,Healthcare,31,91.2,0,2026-03-23T05:04:17
CONT-F6B1817C,SESS-6D8AE1D6,chat_open,/checkout,Mobile App,Financial Services,15,23.9,0,2026-04-02T19:00:15
CONT-3394E0EB,SESS-32F1DA4A,search,/home,Partner API,Technology,510,0.3,0,2026-03-17T04:24:18
CONT-405BE034,SESS-3F56E090,button_click,/support,Kiosk,Retail,5,43.9,0,2026-03-08T22:41:16
CONT-A5D9C33D,SESS-79400B00,search,/account,Web,Healthcare,2,52.7,0,2026-03-12T12:02:58
CONT-647677DC,SESS-B7E0DB88,search,/products,Partner API,Travel,39,28.1,0,2026-04-05T17:52:50
CONT-62D1D575,SESS-8399FB3B,search,/billing,Kiosk,Financial Services,38,45.9,0,2026-03-25T14:23:31
CONT-BE23B48C,SESS-64BB5F4C,chat_close,/products,Mobile App,Retail,42,65.7,0,2026-04-05T21:56:10
CONT-8E2C9B21,SESS-60582CC3,search,/home,Kiosk,Retail,7,28.5,0,2026-03-12T02:51:51
CONT-530377BC,SESS-D6D9CF87,chat_close,/contact,Kiosk,Financial Services,104,39.9,0,2026-03-07T19:54:00
CONT-38436B6F,SESS-CC4168F2,search,/account,Partner API,Travel,5,51.0,0,2026-03-12T19:54:57
CONT-805FF2F7,SESS-F83123C9,search,/contact,Web,Technology,36,64.7,0,2026-04-02T11:15:26
CONT-06461D0E,SESS-FDE5C851,button_click,/settings,Partner API,Retail,14,24.0,0,2026-04-01T09:42:29
CONT-09D8F325,SESS-DD6E0D8C,search,/faq,IVR,Financial Services,10,94.2,0,2026-03-07T11:00:05
CONT-22541C5A,SESS-9A9DDE47,button_click,/faq,Mobile App,Healthcare,90,61.2,0,2026-03-20T15:13:13
CONT-4A47B952,SESS-4A35E8AB,chat_close,/products,Web,Financial Services,46,80.7,0,2026-03-18T21:37:34
CONT-690015D4,SESS-23CF6BF2,page_view,/account,IVR,Retail,8,5.5,0,2026-03-10T05:50:44
CONT-8AB9184B,SESS-7AD4CBC4,form_submit,/faq,Web,Retail,25,82.8,0,2026-03-22T07:05:26
CONT-028535F7,SESS-C80EC101,chat_open,/settings,Web,Travel,38,43.9,0,2026-04-05T12:19:31
CONT-9EEB3C96,SESS-6C32EF3F,chat_open,/home,Web,Healthcare,6,11.1,0,2026-03-29T22:14:54
CONT-665AF3BE,SESS-0DD2493F,page_view,/contact,Partner API,Technology,11,37.9,0,2026-03-27T15:36:25
CONT-4D2BE78B,SESS-43137E57,button_click,/billing,Mobile App,Financial Services,68,39.0,0,2026-03-21T00:33:22
CONT-52269E1B,SESS-DF053D12,search,/settings,Mobile App,Healthcare,5,67.6,0,2026-04-03T23:55:02
CONT-B0216D15,SESS-5F5E3C7F,button_click,/settings,Mobile App,Technology,71,55.3,0,2026-03-11T08:40:40
CONT-5412213B,SESS-FCE125F6,search,/billing,Partner API,Travel,15,48.0,0,2026-03-11T13:55:48
CONT-6666074B,SESS-21025EDE,button_click,/account,Web,Healthcare,35,93.9,0,2026-03-12T04:12:20
CONT-2AD00F24,SESS-DEEDB705,form_submit,/settings,IVR,Travel,22,84.1,0,2026-04-05T21:31:34
CONT-D032E584,SESS-40E6106A,form_submit,/orders,Partner API,Retail,121,89.9,0,2026-03-09T21:42:19
CONT-08ADCF7B,SESS-6382C230,chat_open,/faq,IVR,Healthcare,65,70.9,0,2026-03-18T20:13:14
CONT-C913ED16,SESS-6B081867,button_click,/support,Web,Technology,40,43.6,0,2026-03-25T01:12:26
CONT-EE221EA8,SESS-79694C0F,button_click,/home,Mobile App,Financial Services,13,87.6,0,2026-03-30T21:48:06
CONT-B78DCF52,SESS-C383876A,page_view,/faq,IVR,Retail,179,41.1,0,2026-03-31T00:48:46
CONT-CBC77956,SESS-7B4E935F,chat_close,/billing,Partner API,Travel,11,65.1,0,2026-03-13T23:36:57
CONT-A658908F,SESS-B34A3D0F,page_view,/contact,Kiosk,Financial Services,37,81.9,0,2026-03-19T08:56:28
CONT-5D667D2E,SESS-558B2628,page_view,/contact,Web,Healthcare,63,54.6,0,2026-03-16T00:58:45
CONT-CB350B8D,SESS-D8117A1A,page_view,/home,Web,Technology,29,7.2,0,2026-03-19T00:44:08
CONT-082274BB,SESS-87FC19ED,chat_close,/faq,IVR,Healthcare,30,63.6,0,2026-03-26T23:53:37
CONT-8C203B79,SESS-845F0D00,page_view,/contact,Partner API,Travel,6,22.7,0,2026-03-30T05:38:35
CONT-E8758D3F,SESS-4A5AC0A8,chat_close,/orders,Kiosk,Healthcare,226,83.0,0,2026-03-29T07:41:19
CONT-74D45B8A,SESS-2530D327,chat_close,/billing,Kiosk,Financial Services,83,82.8,0,2026-03-22T17:49:27
CONT-3A223E82,SESS-34972534,page_view,/orders,Partner API,Financial Services,8,7.5,0,2026-03-28T23:36:42
CONT-0415D47C,SESS-59A1DE59,chat_open,/billing,Kiosk,Travel,91,50.8,0,2026-03-17T11:21:32
CONT-417EF088,SESS-6DB90520,form_submit,/settings,Partner API,Retail,57,42.0,0,2026-03-28T17:36:30
CONT-D5F7EC48,SESS-3905FB83,button_click,/contact,Partner API,Healthcare,41,35.7,0,2026-03-28T11:09:53
CONT-481144A9,SESS-5C880CDD,page_view,/orders,Partner API,Technology,9,78.0,0,2026-03-22T02:28:24
CONT-9C1697C8,SESS-1CD8614D,button_click,/orders,Mobile App,Healthcare,137,50.0,0,2026-03-22T14:34:56
CONT-D3C6AA8A,SESS-6F9C6B75,chat_open,/contact,Partner API,Financial Services,6,60.9,0,2026-03-27T11:09:54
CONT-333035CE,SESS-C4501B10,button_click,/products,IVR,Technology,53,51.8,0,2026-03-10T10:11:03
CONT-F29E8B17,SESS-580E59DC,page_view,/contact,IVR,Healthcare,63,24.4,0,2026-03-24T04:42:02
CONT-87D18EF9,SESS-2FE63C9D,page_view,/checkout,Web,Financial Services,99,47.9,0,2026-03-29T21:25:49
CONT-0413F714,SESS-BF4FFF7D,chat_open,/orders,Web,Travel,6,92.5,0,2026-03-28T11:12:33
CONT-45F72A3F,SESS-984C6AAC,button_click,/account,Partner API,Technology,64,41.2,0,2026-04-05T09:54:48
CONT-B362DB2C,SESS-E24733F4,chat_open,/orders,Kiosk,Technology,55,81.2,0,2026-04-04T08:29:24
CONT-665AF3BE,SESS-B78975B0,chat_open,/settings,IVR,Retail,22,37.8,0,2026-03-26T19:32:47
CONT-0275254D,SESS-71B58EF1,button_click,/account,Web,Healthcare,14,17.1,0,2026-03-29T08:09:46
CONT-F7316E8B,SESS-616B5FCF,chat_open,/home,Kiosk,Technology,31,39.1,0,2026-03-24T19:08:00
CONT-C7FA579B,SESS-386ADE92,button_click,/settings,Partner API,Retail,16,50.7,0,2026-03-31T08:00:08
CONT-425D1220,SESS-7E64DCA6,chat_close,/home,Kiosk,Technology,52,7.6,0,2026-03-10T17:16:16
CONT-0B606515,SESS-81FE0232,form_submit,/support,Web,Technology,67,68.8,0,2026-03-18T06:29:52
CONT-B35E4D85,SESS-6FA73405,chat_open,/contact,Partner API,Travel,26,30.0,0,2026-04-02T10:30:43
CONT-CE6EC2FA,SESS-22760D09,chat_close,/checkout,IVR,Retail,68,8.7,0,2026-03-13T21:24:46
CONT-3DED481E,SESS-7EC8049B,chat_open,/orders,Mobile App,Retail,16,90.4,0,2026-03-12T07:03:18
CONT-2F571273,SESS-7A01C953,form_submit,/faq,Partner API,Travel,12,49.0,0,2026-03-21T14:11:56
CONT-01C9937B,SESS-A0EB31C4,chat_close,/billing,Partner API,Financial Services,50,34.4,0,2026-03-26T00:05:45
CONT-A20F0B74,SESS-5E546C65,form_submit,/account,Mobile App,Retail,48,90.0,0,2026-03-20T10:06:11
CONT-B5C3BAFF,SESS-12EF978A,button_click,/settings,IVR,Technology,13,52.9,0,2026-03-19T08:29:17
CONT-24B44694,SESS-A81F2777,button_click,/settings,Kiosk,Healthcare,10,72.3,0,2026-04-02T09:56:28
CONT-5F4FBE7D,SESS-82B49037,search,/settings,Kiosk,Technology,126,85.5,0,2026-04-02T09:52:12
CONT-4EE03A4B,SESS-9F915265,form_submit,/support,Kiosk,Technology,24,28.8,0,2026-04-01T20:41:30
CONT-AB6CA081,SESS-30DC15AD,button_click,/settings,Kiosk,Healthcare,3,36.7,0,2026-03-26T06:47:08
CONT-497C65BC,SESS-3ED29595,form_submit,/home,Mobile App,Technology,133,36.3,0,2026-03-19T02:13:06
CONT-01EEF144,SESS-391043E8,chat_open,/checkout,Mobile App,Retail,81,37.2,0,2026-03-13T19:21:08
CONT-69289D26,SESS-333E6542,chat_close,/checkout,IVR,Healthcare,5,10.6,0,2026-03-13T04:51:08
CONT-3B61623F,SESS-6A2BA431,form_submit,/home,Kiosk,Travel,132,78.8,0,2026-03-21T21:23:59
CONT-B248A20E,SESS-32B8E99C,page_view,/contact,Web,Technology,46,38.4,0,2026-03-10T12:51:57
CONT-5C03223D,SESS-AF25344E,chat_open,/settings,Kiosk,Healthcare,75,81.6,0,2026-03-26T10:31:59
CONT-1823CC62,SESS-778C435C,chat_close,/orders,Kiosk,Technology,9,14.0,0,2026-03-18T04:30:37
CONT-082274BB,SESS-07C1F89F,page_view,/faq,IVR,Technology,15,49.4,0,2026-03-28T02:18:00
CONT-55E28F95,SESS-8AA85A23,chat_open,/orders,Web,Technology,9,95.1,0,2026-03-28T20:58:24
CONT-65EBF4B7,SESS-F4FD0BB5,button_click,/contact,Kiosk,Travel,38,95.0,0,2026-03-27T12:03:17
CONT-9A1FCF19,SESS-E25E73FD,chat_close,/support,Web,Travel,13,13.0,0,2026-03-25T18:15:20
